rchid,type,parmname,value1
1109,-3,PSIF,0.000000000000e+000
1109,-4,PSWD,0.000000000000e+000
1109,-4,PSDT,0.000000000000e+000
1109,0,IVOL,2.773562719070e+007
1109,1,RO,2.773562719070e+007
1109,1,BP,0.000000000000e+000
1111,-1,USIF,0.000000000000e+000
1111,-2,LUIF,3.398314911847e+007
1111,-1,USBP,0.000000000000e+000
1111,-2,LUBP,0.000000000000e+000
1111,-3,PSIF,0.000000000000e+000
1111,-4,PSWD,0.000000000000e+000
1111,-4,PSDT,0.000000000000e+000
1111,0,IVOL,3.398314911847e+007
1111,1,RO,3.398314911847e+007
1111,1,BP,0.000000000000e+000
1112,-1,USIF,0.000000000000e+000
1112,-2,LUIF,4.127708787804e+007
1112,-1,USBP,0.000000000000e+000
1112,-2,LUBP,0.000000000000e+000
1112,-3,PSIF,0.000000000000e+000
1112,-4,PSWD,0.000000000000e+000
1112,-4,PSDT,0.000000000000e+000
1112,0,IVOL,4.127708787804e+007
1112,1,RO,4.127708787804e+007
1112,1,BP,0.000000000000e+000
1114,-1,USIF,0.000000000000e+000
1114,-2,LUIF,2.187725020657e+007
1114,-1,USBP,0.000000000000e+000
1114,-2,LUBP,0.000000000000e+000
1114,-3,PSIF,0.000000000000e+000
1114,-4,PSWD,0.000000000000e+000
1114,-4,PSDT,0.000000000000e+000
1114,0,IVOL,2.187725020657e+007
1114,1,RO,2.187725020657e+007
1114,1,BP,0.000000000000e+000
1117,-1,USIF,0.000000000000e+000
1117,-2,LUIF,2.230194663328e+007
1117,-1,USBP,0.000000000000e+000
1117,-2,LUBP,0.000000000000e+000
1117,-3,PSIF,0.000000000000e+000
1117,-4,PSWD,0.000000000000e+000
1117,-4,PSDT,0.000000000000e+000
1117,0,IVOL,2.230194663328e+007
1117,1,RO,2.230194663328e+007
1117,1,BP,0.000000000000e+000
1118,-1,USIF,0.000000000000e+000
1118,-2,LUIF,1.672501526296e+007
1118,-1,USBP,0.000000000000e+000
1118,-2,LUBP,0.000000000000e+000
1118,-3,PSIF,0.000000000000e+000
1118,-4,PSWD,0.000000000000e+000
1118,-4,PSDT,0.000000000000e+000
1118,0,IVOL,1.672501526296e+007
1118,1,RO,1.672501526296e+007
1118,1,BP,0.000000000000e+000
1120,-1,USIF,0.000000000000e+000
1120,-2,LUIF,6.648646207452e+006
1120,-1,USBP,0.000000000000e+000
1120,-2,LUBP,0.000000000000e+000
1120,-3,PSIF,0.000000000000e+000
1120,-4,PSWD,0.000000000000e+000
1120,-4,PSDT,0.000000000000e+000
1120,0,IVOL,6.648646207452e+006
1120,1,RO,6.648646207452e+006
1120,1,BP,0.000000000000e+000
1122,-1,USIF,0.000000000000e+000
1122,-2,LUIF,1.264960431787e+007
1122,-1,USBP,0.000000000000e+000
1122,-2,LUBP,0.000000000000e+000
1122,-3,PSIF,0.000000000000e+000
1122,-4,PSWD,0.000000000000e+000
1122,-4,PSDT,0.000000000000e+000
1122,0,IVOL,1.264960431787e+007
1122,1,RO,1.264960431787e+007
1122,1,BP,0.000000000000e+000
1124,-1,USIF,0.000000000000e+000
1124,-2,LUIF,1.992470193232e+007
1124,-1,USBP,0.000000000000e+000
1124,-2,LUBP,0.000000000000e+000
1124,-3,PSIF,0.000000000000e+000
1124,-4,PSWD,0.000000000000e+000
1124,-4,PSDT,0.000000000000e+000
1124,0,IVOL,1.992470193232e+007
1124,1,RO,1.992470193232e+007
1124,1,BP,0.000000000000e+000
1126,-1,USIF,0.000000000000e+000
1126,-2,LUIF,3.242215123704e+007
1126,-1,USBP,0.000000000000e+000
1126,-2,LUBP,0.000000000000e+000
1126,-3,PSIF,0.000000000000e+000
1126,-4,PSWD,0.000000000000e+000
1126,-4,PSDT,0.000000000000e+000
1126,0,IVOL,3.242215123704e+007
1126,1,RO,3.242215123704e+007
1126,1,BP,0.000000000000e+000
1128,-1,USIF,0.000000000000e+000
1128,-2,LUIF,9.055755115390e+006
1128,-1,USBP,0.000000000000e+000
1128,-2,LUBP,0.000000000000e+000
1128,-3,PSIF,0.000000000000e+000
1128,-4,PSWD,0.000000000000e+000
1128,-4,PSDT,0.000000000000e+000
1128,0,IVOL,9.055755115390e+006
1128,1,RO,9.055755115390e+006
1128,1,BP,0.000000000000e+000
1129,-1,USIF,0.000000000000e+000
1129,-2,LUIF,3.098333346085e+006
1129,-1,USBP,0.000000000000e+000
1129,-2,LUBP,0.000000000000e+000
1129,-3,PSIF,0.000000000000e+000
1129,-4,PSWD,0.000000000000e+000
1129,-4,PSDT,0.000000000000e+000
1129,0,IVOL,3.098333346085e+006
1129,1,RO,3.098333346085e+006
1129,1,BP,0.000000000000e+000
1131,-1,USIF,0.000000000000e+000
1131,-2,LUIF,4.920043255641e+006
1131,-1,USBP,0.000000000000e+000
1131,-2,LUBP,0.000000000000e+000
1131,-3,PSIF,0.000000000000e+000
1131,-4,PSWD,0.000000000000e+000
1131,-4,PSDT,0.000000000000e+000
1131,0,IVOL,4.920043255641e+006
1131,1,RO,4.920043255641e+006
1131,1,BP,0.000000000000e+000
1133,-1,USIF,0.000000000000e+000
1133,-2,LUIF,1.600904812699e+007
1133,-1,USBP,0.000000000000e+000
1133,-2,LUBP,0.000000000000e+000
1133,-3,PSIF,0.000000000000e+000
1133,-4,PSWD,0.000000000000e+000
1133,-4,PSDT,0.000000000000e+000
1133,0,IVOL,1.600904812699e+007
1133,1,RO,1.600904812699e+007
1133,1,BP,0.000000000000e+000
1134,-1,USIF,0.000000000000e+000
1134,-2,LUIF,6.653558435549e+006
1134,-1,USBP,0.000000000000e+000
1134,-2,LUBP,0.000000000000e+000
1134,-3,PSIF,0.000000000000e+000
1134,-4,PSWD,0.000000000000e+000
1134,-4,PSDT,0.000000000000e+000
1134,0,IVOL,6.653558435549e+006
1134,1,RO,6.653558435549e+006
1134,1,BP,0.000000000000e+000
1136,-1,USIF,0.000000000000e+000
1136,-2,LUIF,2.004140439515e+007
1136,-1,USBP,0.000000000000e+000
1136,-2,LUBP,0.000000000000e+000
1136,-3,PSIF,0.000000000000e+000
1136,-4,PSWD,0.000000000000e+000
1136,-4,PSDT,0.000000000000e+000
1136,0,IVOL,2.004140439515e+007
1136,1,RO,2.004140439515e+007
1136,1,BP,0.000000000000e+000
1137,-1,USIF,0.000000000000e+000
1137,-2,LUIF,1.574504995756e+006
1137,-1,USBP,0.000000000000e+000
1137,-2,LUBP,0.000000000000e+000
1137,-3,PSIF,0.000000000000e+000
1137,-4,PSWD,0.000000000000e+000
1137,-4,PSDT,0.000000000000e+000
1137,0,IVOL,1.574504995756e+006
1137,1,RO,1.574504995756e+006
1137,1,BP,0.000000000000e+000
1139,-1,USIF,0.000000000000e+000
1139,-2,LUIF,3.639146787604e+006
1139,-1,USBP,0.000000000000e+000
1139,-2,LUBP,0.000000000000e+000
1139,-3,PSIF,0.000000000000e+000
1139,-4,PSWD,0.000000000000e+000
1139,-4,PSDT,0.000000000000e+000
1139,0,IVOL,3.639146787604e+006
1139,1,RO,3.639146787604e+006
1139,1,BP,0.000000000000e+000
1141,-1,USIF,0.000000000000e+000
1141,-2,LUIF,6.144752661380e+007
1141,-1,USBP,0.000000000000e+000
1141,-2,LUBP,0.000000000000e+000
1141,-3,PSIF,0.000000000000e+000
1141,-4,PSWD,0.000000000000e+000
1141,-4,PSDT,0.000000000000e+000
1141,0,IVOL,6.144752661380e+007
1141,1,RO,6.144752661380e+007
1141,1,BP,0.000000000000e+000
1143,-1,USIF,0.000000000000e+000
1143,-2,LUIF,7.677646016571e+006
1143,-1,USBP,0.000000000000e+000
1143,-2,LUBP,0.000000000000e+000
1143,-3,PSIF,0.000000000000e+000
1143,-4,PSWD,0.000000000000e+000
1143,-4,PSDT,0.000000000000e+000
1143,0,IVOL,7.677646016571e+006
1143,1,RO,7.677646016571e+006
1143,1,BP,0.000000000000e+000
1145,-1,USIF,0.000000000000e+000
1145,-2,LUIF,9.370015624933e+006
1145,-1,USBP,0.000000000000e+000
1145,-2,LUBP,0.000000000000e+000
1145,-3,PSIF,0.000000000000e+000
1145,-4,PSWD,0.000000000000e+000
1145,-4,PSDT,0.000000000000e+000
1145,0,IVOL,9.370015624933e+006
1145,1,RO,9.370015624933e+006
1145,1,BP,0.000000000000e+000
1147,-1,USIF,0.000000000000e+000
1147,-2,LUIF,1.593016841252e+006
1147,-1,USBP,0.000000000000e+000
1147,-2,LUBP,0.000000000000e+000
1147,-3,PSIF,0.000000000000e+000
1147,-4,PSWD,0.000000000000e+000
1147,-4,PSDT,0.000000000000e+000
1147,0,IVOL,1.593016841252e+006
1147,1,RO,1.593016841252e+006
1147,1,BP,0.000000000000e+000
1149,-1,USIF,0.000000000000e+000
1149,-2,LUIF,1.162422580576e+006
1149,-1,USBP,0.000000000000e+000
1149,-2,LUBP,0.000000000000e+000
1149,-3,PSIF,0.000000000000e+000
1149,-4,PSWD,0.000000000000e+000
1149,-4,PSDT,0.000000000000e+000
1149,0,IVOL,1.162422580576e+006
1149,1,RO,1.162422580576e+006
1149,1,BP,0.000000000000e+000
1150,-1,USIF,0.000000000000e+000
1150,-2,LUIF,2.448731837426e+007
1150,-1,USBP,0.000000000000e+000
1150,-2,LUBP,0.000000000000e+000
1150,-3,PSIF,0.000000000000e+000
1150,-4,PSWD,0.000000000000e+000
1150,-4,PSDT,0.000000000000e+000
1150,0,IVOL,2.448731837426e+007
1150,1,RO,2.476976002517e+007
1150,1,BP,0.000000000000e+000
1151,-1,USIF,0.000000000000e+000
1151,-2,LUIF,1.659279455002e+007
1151,-1,USBP,0.000000000000e+000
1151,-2,LUBP,0.000000000000e+000
1151,-3,PSIF,0.000000000000e+000
1151,-4,PSWD,0.000000000000e+000
1151,-4,PSDT,0.000000000000e+000
1151,0,IVOL,1.659279455002e+007
1151,1,RO,1.671108476615e+007
1151,1,BP,0.000000000000e+000
1152,-1,USIF,0.000000000000e+000
1152,-2,LUIF,7.967714047877e+006
1152,-1,USBP,0.000000000000e+000
1152,-2,LUBP,0.000000000000e+000
1152,-3,PSIF,0.000000000000e+000
1152,-4,PSWD,0.000000000000e+000
1152,-4,PSDT,0.000000000000e+000
1152,0,IVOL,7.967714047877e+006
1152,1,RO,7.992059715610e+006
1152,1,BP,0.000000000000e+000
1153,-1,USIF,0.000000000000e+000
1153,-2,LUIF,7.757763830812e+006
1153,-1,USBP,0.000000000000e+000
1153,-2,LUBP,0.000000000000e+000
1153,-3,PSIF,0.000000000000e+000
1153,-4,PSWD,0.000000000000e+000
1153,-4,PSDT,0.000000000000e+000
1153,0,IVOL,7.757763830812e+006
1153,1,RO,7.798466559003e+006
1153,1,BP,0.000000000000e+000
1154,-1,USIF,0.000000000000e+000
1154,-2,LUIF,4.604462822392e+006
1154,-1,USBP,0.000000000000e+000
1154,-2,LUBP,0.000000000000e+000
1154,-3,PSIF,0.000000000000e+000
1154,-4,PSWD,0.000000000000e+000
1154,-4,PSDT,0.000000000000e+000
1154,0,IVOL,4.604462822392e+006
1154,1,RO,4.650783014887e+006
1154,1,BP,0.000000000000e+000
1155,-1,USIF,0.000000000000e+000
1155,-2,LUIF,1.350296827890e+006
1155,-1,USBP,0.000000000000e+000
1155,-2,LUBP,0.000000000000e+000
1155,-3,PSIF,0.000000000000e+000
1155,-4,PSWD,0.000000000000e+000
1155,-4,PSDT,0.000000000000e+000
1155,0,IVOL,1.350296827890e+006
1155,1,RO,1.376160570515e+006
1155,1,BP,0.000000000000e+000
1156,-1,USIF,0.000000000000e+000
1156,-2,LUIF,1.279570075244e+007
1156,-1,USBP,0.000000000000e+000
1156,-2,LUBP,0.000000000000e+000
1156,-3,PSIF,0.000000000000e+000
1156,-4,PSWD,0.000000000000e+000
1156,-4,PSDT,0.000000000000e+000
1156,0,IVOL,1.279570075244e+007
1156,1,RO,1.286829987298e+007
1156,1,BP,0.000000000000e+000
1157,-1,USIF,0.000000000000e+000
1157,-2,LUIF,5.717922657348e+005
1157,-1,USBP,0.000000000000e+000
1157,-2,LUBP,0.000000000000e+000
1157,-3,PSIF,0.000000000000e+000
1157,-4,PSWD,0.000000000000e+000
1157,-4,PSDT,0.000000000000e+000
1157,0,IVOL,5.717922657348e+005
1157,1,RO,5.717922657348e+005
1157,1,BP,0.000000000000e+000
1158,-1,USIF,0.000000000000e+000
1158,-2,LUIF,5.297740414422e+005
1158,-1,USBP,0.000000000000e+000
1158,-2,LUBP,0.000000000000e+000
1158,-3,PSIF,0.000000000000e+000
1158,-4,PSWD,0.000000000000e+000
1158,-4,PSDT,0.000000000000e+000
1158,0,IVOL,5.297740414422e+005
1158,1,RO,5.457772864252e+005
1158,1,BP,0.000000000000e+000
1159,-1,USIF,0.000000000000e+000
1159,-2,LUIF,1.634523316903e+006
1159,-1,USBP,0.000000000000e+000
1159,-2,LUBP,0.000000000000e+000
1159,-3,PSIF,0.000000000000e+000
1159,-4,PSWD,0.000000000000e+000
1159,-4,PSDT,0.000000000000e+000
1159,0,IVOL,1.634523316903e+006
1159,1,RO,1.662204486108e+006
1159,1,BP,0.000000000000e+000
1160,-1,USIF,0.000000000000e+000
1160,-2,LUIF,1.667686940789e+006
1160,-1,USBP,0.000000000000e+000
1160,-2,LUBP,0.000000000000e+000
1160,-3,PSIF,0.000000000000e+000
1160,-4,PSWD,0.000000000000e+000
1160,-4,PSDT,0.000000000000e+000
1160,0,IVOL,1.667686940789e+006
1160,1,RO,1.670725103829e+006
1160,1,BP,0.000000000000e+000
1161,-1,USIF,0.000000000000e+000
1161,-2,LUIF,1.951913942941e+007
1161,-1,USBP,0.000000000000e+000
1161,-2,LUBP,0.000000000000e+000
1161,-3,PSIF,0.000000000000e+000
1161,-4,PSWD,0.000000000000e+000
1161,-4,PSDT,0.000000000000e+000
1161,0,IVOL,1.951913942941e+007
1161,1,RO,1.963242735959e+007
1161,1,BP,0.000000000000e+000
1162,-1,USIF,0.000000000000e+000
1162,-2,LUIF,3.642027931351e+005
1162,-1,USBP,0.000000000000e+000
1162,-2,LUBP,0.000000000000e+000
1162,-3,PSIF,0.000000000000e+000
1162,-4,PSWD,0.000000000000e+000
1162,-4,PSDT,0.000000000000e+000
1162,0,IVOL,3.642027931351e+005
1162,1,RO,3.770306015096e+005
1162,1,BP,0.000000000000e+000
1163,-1,USIF,0.000000000000e+000
1163,-2,LUIF,3.720152686438e+005
1163,-1,USBP,0.000000000000e+000
1163,-2,LUBP,0.000000000000e+000
1163,-3,PSIF,0.000000000000e+000
1163,-4,PSWD,0.000000000000e+000
1163,-4,PSDT,0.000000000000e+000
1163,0,IVOL,3.720152686438e+005
1163,1,RO,3.851564917274e+005
1163,1,BP,0.000000000000e+000
1164,-1,USIF,0.000000000000e+000
1164,-2,LUIF,9.590586189529e+005
1164,-1,USBP,0.000000000000e+000
1164,-2,LUBP,0.000000000000e+000
1164,-3,PSIF,0.000000000000e+000
1164,-4,PSWD,0.000000000000e+000
1164,-4,PSDT,0.000000000000e+000
1164,0,IVOL,9.590586189529e+005
1164,1,RO,9.815759030589e+005
1164,1,BP,0.000000000000e+000
1165,-1,USIF,0.000000000000e+000
1165,-2,LUIF,8.213976384161e+005
1165,-1,USBP,0.000000000000e+000
1165,-2,LUBP,0.000000000000e+000
1165,-3,PSIF,0.000000000000e+000
1165,-4,PSWD,0.000000000000e+000
1165,-4,PSDT,0.000000000000e+000
1165,0,IVOL,8.213976384161e+005
1165,1,RO,8.229972400543e+005
1165,1,BP,0.000000000000e+000
1166,-1,USIF,0.000000000000e+000
1166,-2,LUIF,1.685231127003e+007
1166,-1,USBP,0.000000000000e+000
1166,-2,LUBP,0.000000000000e+000
1166,-3,PSIF,0.000000000000e+000
1166,-4,PSWD,0.000000000000e+000
1166,-4,PSDT,0.000000000000e+000
1166,0,IVOL,1.685231127003e+007
1166,1,RO,1.690817047541e+007
1166,1,BP,0.000000000000e+000
1167,-1,USIF,0.000000000000e+000
1167,-2,LUIF,4.877858238875e+007
1167,-1,USBP,0.000000000000e+000
1167,-2,LUBP,0.000000000000e+000
1167,-3,PSIF,0.000000000000e+000
1167,-4,PSWD,0.000000000000e+000
1167,-4,PSDT,0.000000000000e+000
1167,0,IVOL,4.877858238875e+007
1167,1,RO,4.907840920745e+007
1167,1,BP,0.000000000000e+000
1168,-1,USIF,0.000000000000e+000
1168,-2,LUIF,3.495219062283e+005
1168,-1,USBP,0.000000000000e+000
1168,-2,LUBP,0.000000000000e+000
1168,-3,PSIF,0.000000000000e+000
1168,-4,PSWD,0.000000000000e+000
1168,-4,PSDT,0.000000000000e+000
1168,0,IVOL,3.495219062283e+005
1168,1,RO,3.519310243819e+005
1168,1,BP,0.000000000000e+000
1169,-1,USIF,0.000000000000e+000
1169,-2,LUIF,2.979152545894e+006
1169,-1,USBP,0.000000000000e+000
1169,-2,LUBP,0.000000000000e+000
1169,-3,PSIF,0.000000000000e+000
1169,-4,PSWD,0.000000000000e+000
1169,-4,PSDT,0.000000000000e+000
1169,0,IVOL,2.979152545894e+006
1169,1,RO,2.984443113030e+006
1169,1,BP,0.000000000000e+000
1170,-1,USIF,0.000000000000e+000
1170,-2,LUIF,2.801463608314e+005
1170,-1,USBP,0.000000000000e+000
1170,-2,LUBP,0.000000000000e+000
1170,-3,PSIF,0.000000000000e+000
1170,-4,PSWD,0.000000000000e+000
1170,-4,PSDT,0.000000000000e+000
1170,0,IVOL,2.801463608314e+005
1170,1,RO,2.809731253740e+005
1170,1,BP,0.000000000000e+000
1171,-1,USIF,0.000000000000e+000
1171,-2,LUIF,4.503760697372e+006
1171,-1,USBP,0.000000000000e+000
1171,-2,LUBP,0.000000000000e+000
1171,-3,PSIF,0.000000000000e+000
1171,-4,PSWD,0.000000000000e+000
1171,-4,PSDT,0.000000000000e+000
1171,0,IVOL,4.503760697372e+006
1171,1,RO,4.534924540944e+006
1171,1,BP,0.000000000000e+000
1172,-1,USIF,0.000000000000e+000
1172,-2,LUIF,5.890590002941e+006
1172,-1,USBP,0.000000000000e+000
1172,-2,LUBP,0.000000000000e+000
1172,-3,PSIF,0.000000000000e+000
1172,-4,PSWD,0.000000000000e+000
1172,-4,PSDT,0.000000000000e+000
1172,0,IVOL,5.890590002941e+006
1172,1,RO,5.908797312638e+006
1172,1,BP,0.000000000000e+000
1173,-1,USIF,0.000000000000e+000
1173,-2,LUIF,4.057512794395e+006
1173,-1,USBP,0.000000000000e+000
1173,-2,LUBP,0.000000000000e+000
1173,-3,PSIF,0.000000000000e+000
1173,-4,PSWD,0.000000000000e+000
1173,-4,PSDT,0.000000000000e+000
1173,0,IVOL,4.057512794395e+006
1173,1,RO,4.061734642315e+006
1173,1,BP,0.000000000000e+000
1174,-1,USIF,0.000000000000e+000
1174,-2,LUIF,8.814214476722e+006
1174,-1,USBP,0.000000000000e+000
1174,-2,LUBP,0.000000000000e+000
1174,-3,PSIF,0.000000000000e+000
1174,-4,PSWD,0.000000000000e+000
1174,-4,PSDT,0.000000000000e+000
1174,0,IVOL,8.814214476722e+006
1174,1,RO,8.835727877723e+006
1174,1,BP,0.000000000000e+000
1175,-1,USIF,0.000000000000e+000
1175,-2,LUIF,3.607129731561e+007
1175,-1,USBP,0.000000000000e+000
1175,-2,LUBP,0.000000000000e+000
1175,-3,PSIF,0.000000000000e+000
1175,-4,PSWD,0.000000000000e+000
1175,-4,PSDT,0.000000000000e+000
1175,0,IVOL,3.607129731561e+007
1175,1,RO,3.641561022588e+007
1175,1,BP,0.000000000000e+000
1176,-1,USIF,0.000000000000e+000
1176,-2,LUIF,5.795835792732e+007
1176,-1,USBP,0.000000000000e+000
1176,-2,LUBP,0.000000000000e+000
1176,-3,PSIF,0.000000000000e+000
1176,-4,PSWD,0.000000000000e+000
1176,-4,PSDT,0.000000000000e+000
1176,0,IVOL,5.795835792732e+007
1176,1,RO,5.833613994523e+007
1176,1,BP,0.000000000000e+000
1177,-1,USIF,0.000000000000e+000
1177,-2,LUIF,3.785730658180e+006
1177,-1,USBP,0.000000000000e+000
1177,-2,LUBP,0.000000000000e+000
1177,-3,PSIF,0.000000000000e+000
1177,-4,PSWD,0.000000000000e+000
1177,-4,PSDT,0.000000000000e+000
1177,0,IVOL,3.785730658180e+006
1177,1,RO,3.820774434551e+006
1177,1,BP,0.000000000000e+000
1178,-1,USIF,0.000000000000e+000
1178,-2,LUIF,5.859256118414e+005
1178,-1,USBP,0.000000000000e+000
1178,-2,LUBP,0.000000000000e+000
1178,-3,PSIF,0.000000000000e+000
1178,-4,PSWD,0.000000000000e+000
1178,-4,PSDT,0.000000000000e+000
1178,0,IVOL,5.859256118414e+005
1178,1,RO,5.991599489598e+005
1178,1,BP,0.000000000000e+000
1179,-1,USIF,0.000000000000e+000
1179,-2,LUIF,3.463985472814e+005
1179,-1,USBP,0.000000000000e+000
1179,-2,LUBP,0.000000000000e+000
1179,-3,PSIF,0.000000000000e+000
1179,-4,PSWD,0.000000000000e+000
1179,-4,PSDT,0.000000000000e+000
1179,0,IVOL,3.463985472814e+005
1179,1,RO,3.566805199896e+005
1179,1,BP,0.000000000000e+000
1180,-1,USIF,0.000000000000e+000
1180,-2,LUIF,2.155790904331e+005
1180,-1,USBP,0.000000000000e+000
1180,-2,LUBP,0.000000000000e+000
1180,-3,PSIF,0.000000000000e+000
1180,-4,PSWD,0.000000000000e+000
1180,-4,PSDT,0.000000000000e+000
1180,0,IVOL,2.155790904331e+005
1180,1,RO,2.237889084184e+005
1180,1,BP,0.000000000000e+000
1181,-1,USIF,0.000000000000e+000
1181,-2,LUIF,1.183910590852e+005
1181,-1,USBP,0.000000000000e+000
1181,-2,LUBP,0.000000000000e+000
1181,-3,PSIF,0.000000000000e+000
1181,-4,PSWD,0.000000000000e+000
1181,-4,PSDT,0.000000000000e+000
1181,0,IVOL,1.183910590852e+005
1181,1,RO,1.250996171792e+005
1181,1,BP,0.000000000000e+000
1182,-1,USIF,0.000000000000e+000
1182,-2,LUIF,2.926299170018e+005
1182,-1,USBP,0.000000000000e+000
1182,-2,LUBP,0.000000000000e+000
1182,-3,PSIF,0.000000000000e+000
1182,-4,PSWD,0.000000000000e+000
1182,-4,PSDT,0.000000000000e+000
1182,0,IVOL,2.926299170018e+005
1182,1,RO,2.947156152180e+005
1182,1,BP,0.000000000000e+000
1183,-1,USIF,0.000000000000e+000
1183,-2,LUIF,2.142586782645e+005
1183,-1,USBP,0.000000000000e+000
1183,-2,LUBP,0.000000000000e+000
1183,-3,PSIF,0.000000000000e+000
1183,-4,PSWD,0.000000000000e+000
1183,-4,PSDT,0.000000000000e+000
1183,0,IVOL,2.142586782645e+005
1183,1,RO,2.227835201751e+005
1183,1,BP,0.000000000000e+000
1184,-1,USIF,0.000000000000e+000
1184,-2,LUIF,2.062036105385e+005
1184,-1,USBP,0.000000000000e+000
1184,-2,LUBP,0.000000000000e+000
1184,-3,PSIF,0.000000000000e+000
1184,-4,PSWD,0.000000000000e+000
1184,-4,PSDT,0.000000000000e+000
1184,0,IVOL,2.062036105385e+005
1184,1,RO,2.146475777718e+005
1184,1,BP,0.000000000000e+000
1185,-1,USIF,0.000000000000e+000
1185,-2,LUIF,1.699146794995e+005
1185,-1,USBP,0.000000000000e+000
1185,-2,LUBP,0.000000000000e+000
1185,-3,PSIF,0.000000000000e+000
1185,-4,PSWD,0.000000000000e+000
1185,-4,PSDT,0.000000000000e+000
1185,0,IVOL,1.699146794995e+005
1185,1,RO,1.775311285528e+005
1185,1,BP,0.000000000000e+000
1186,-1,USIF,0.000000000000e+000
1186,-2,LUIF,2.083914875120e+005
1186,-1,USBP,0.000000000000e+000
1186,-2,LUBP,0.000000000000e+000
1186,-3,PSIF,0.000000000000e+000
1186,-4,PSWD,0.000000000000e+000
1186,-4,PSDT,0.000000000000e+000
1186,0,IVOL,2.083914875120e+005
1186,1,RO,2.167592280562e+005
1186,1,BP,0.000000000000e+000
1187,-1,USIF,0.000000000000e+000
1187,-2,LUIF,1.450370404092e+005
1187,-1,USBP,0.000000000000e+000
1187,-2,LUBP,0.000000000000e+000
1187,-3,PSIF,0.000000000000e+000
1187,-4,PSWD,0.000000000000e+000
1187,-4,PSDT,0.000000000000e+000
1187,0,IVOL,1.450370404092e+005
1187,1,RO,1.469345238502e+005
1187,1,BP,0.000000000000e+000
1188,-1,USIF,0.000000000000e+000
1188,-2,LUIF,1.262771554197e+007
1188,-1,USBP,0.000000000000e+000
1188,-2,LUBP,0.000000000000e+000
1188,-3,PSIF,0.000000000000e+000
1188,-4,PSWD,0.000000000000e+000
1188,-4,PSDT,0.000000000000e+000
1188,0,IVOL,1.262771554197e+007
1188,1,RO,1.270612170903e+007
1188,1,BP,0.000000000000e+000
1189,-1,USIF,0.000000000000e+000
1189,-2,LUIF,2.080044903453e+007
1189,-1,USBP,0.000000000000e+000
1189,-2,LUBP,0.000000000000e+000
1189,-3,PSIF,0.000000000000e+000
1189,-4,PSWD,0.000000000000e+000
1189,-4,PSDT,0.000000000000e+000
1189,0,IVOL,2.080044903453e+007
1189,1,RO,2.086897244781e+007
1189,1,BP,0.000000000000e+000
1190,-1,USIF,0.000000000000e+000
1190,-2,LUIF,3.433852148128e+005
1190,-1,USBP,0.000000000000e+000
1190,-2,LUBP,0.000000000000e+000
1190,-3,PSIF,0.000000000000e+000
1190,-4,PSWD,0.000000000000e+000
1190,-4,PSDT,0.000000000000e+000
1190,0,IVOL,3.433852148128e+005
1190,1,RO,3.543277185671e+005
1190,1,BP,0.000000000000e+000
1191,-1,USIF,0.000000000000e+000
1191,-2,LUIF,3.469066547154e+007
1191,-1,USBP,0.000000000000e+000
1191,-2,LUBP,0.000000000000e+000
1191,-3,PSIF,0.000000000000e+000
1191,-4,PSWD,0.000000000000e+000
1191,-4,PSDT,0.000000000000e+000
1191,0,IVOL,3.469066547154e+007
1191,1,RO,3.487992274043e+007
1191,1,BP,0.000000000000e+000
1192,-1,USIF,0.000000000000e+000
1192,-2,LUIF,4.682490827775e+005
1192,-1,USBP,0.000000000000e+000
1192,-2,LUBP,0.000000000000e+000
1192,-3,PSIF,0.000000000000e+000
1192,-4,PSWD,0.000000000000e+000
1192,-4,PSDT,0.000000000000e+000
1192,0,IVOL,4.682490827775e+005
1192,1,RO,4.702687730879e+005
1192,1,BP,0.000000000000e+000
1193,-1,USIF,0.000000000000e+000
